
0.0,-1.4285331645248782,4.303164333208463,2.013734137140677e-05,0.08726646259831863
0.05,-1.4286145170183224,4.303013660008569,-0.0023084101605501117,0.08703979861923913
0.1,-1.4285943600515607,4.30299335567661,-0.002230713184407207,0.08695173947163629
0.15,-1.4285911036292513,4.302995657547337,-0.0022214357883198477,0.08695071911849767
0.2,-1.428589206922046,4.302991810380917,-0.0022205217399914323,0.0869680008858253
0.25,-1.428587675453612,4.302987702931956,-0.0022203351356707146,0.08698833155349944
0.3,-1.4285893745142408,4.30298188440722,-0.0022231898022264107,0.08699387199951943
0.35,-1.4285875253332887,4.30298147851279,-0.00222071420009029,0.08699453339060148
0.4,-1.4285859356657102,4.302977616908081,-0.002220469139971648,0.08701316881794043
0.45,-1.4285895471280858,4.30297368528209,-0.002225824203797855,0.0870301092190421
0.5,-1.4285857423058261,4.302971305176655,-0.0022211075060458163,0.08702039986235328
0.55,-1.428584243752532,4.302968493113838,-0.0022206067658172013,0.0870353763780809
0.6,-1.4285825460239077,4.302963515001824,-0.002220592204426386,0.0870567179824839
0.65,-1.4285838430922717,4.302960482958437,-0.0022214561152766876,0.08704952777865332
0.7,-1.4285821662664644,4.30295752106773,-0.002220744804328767,0.08706312740601613
0.75,-1.4285807145457927,4.302953320165171,-0.0022206864218159428,0.0870828523314021
0.8,-1.4285818306568872,4.302948287079741,-0.002222161740785933,0.08708207433834075
0.85,-1.428580323546469,4.302946921631185,-0.0022209195141590365,0.08709045049778436
0.9,-1.4285787369463154,4.302942602736868,-0.002220815141913579,0.08711000260973788
0.95,-1.4285803284218324,4.3029380110321265,-0.0022226449353024424,0.0871090552427096
1.0,-1.4285785091467953,4.30293605136984,-0.0022210755528482284,0.08711661534362534
1.05,-1.428577011639303,4.302932008398812,-0.002220925826028175,0.08713644163722742
1.1,-1.4285783159534708,4.302927225641083,-0.0022226541687401236,0.08713584089994003
1.15,-1.4285766421584987,4.302925596803411,-0.0022211604827658826,0.08714395843627672
1.2,-1.4285750762351368,4.302921363639514,-0.002221041013753866,0.0871636552322583
1.25,-1.428576759131721,4.302917960801348,-0.002222794093476921,0.08715973510364698
1.3,-1.4285747199052043,4.302915603922316,-0.002221260537441705,0.08716831056910526
1.35,-1.428573196448324,4.302911553921879,-0.002221130073605415,0.0871872300316141
1.4,-1.4285743888642772,4.302906267846563,-0.002222905748381132,0.08718790841544162
1.45,-1.4285727599136409,4.302904756181717,-0.0022213976361149523,0.08719641532458927
1.5,-1.4285712003909572,4.302900581843819,-0.0022212555116404853,0.08721590698553315
1.55,-1.428572934415104,4.302898298939748,-0.0022226236194760607,0.08720878388644762
1.6,-1.4285709448465354,4.302895746578609,-0.0022214404468994253,0.08721850772761247
1.65,-1.4285692870594573,4.30289111500908,-0.0022213380535256455,0.08723896742409135
