
0.5,0.5773502691896257,-0.5773502691896257,0.5773502691896258,-5.551115123125783e-17,0.0,5.551115123125783e-17
0.75,0.0,-1.1102230246251565e-16,0.0,1.8137993642342176,-1.8137993642342176,1.8137993642342176
1.0,-0.5773502691896263,0.5773502691896258,-0.5773502691896255,1.8137993642342174,-1.8137993642342178,1.813799364234218
1.25,-7.771561172376096e-16,-1.1102230246251565e-16,5.551115123125783e-16,2.0685307535322155e-16,3.482584369593567e-16,-1.519152957180973e-17
1.5,0.5773502691896252,-0.577350269189626,0.5773502691896261,6.8075197275077e-17,2.3723613449684104e-16,-9.845825641869648e-17
1.75,-5.551115123125783e-16,0.0,6.661338147750939e-16,1.5134192412196375e-16,3.205028613437278e-16,-1.539694076499543e-16
2.0,-0.5773502691896265,0.5773502691896258,-0.5773502691896251,1.8137993642342176,-1.8137993642342174,1.8137993642342187
2.25,-1.1547005383792524,1.1547005383792515,-1.154700538379251,1.8137993642342174,-1.8137993642342174,1.8137993642342192
2.5,-1.7320508075688772,1.7320508075688763,-1.732050807568878,1.5179599735982621e-15,4.804414707270198e-16,7.467004158555864e-17
2.75,-2.7298185793253387,1.7648797255423183,-1.6738981138321354,-0.0018068106382162006,-0.15815336837535704,-0.03545612701737012
3.0,-2.930610571998515,1.7148203490113894,-0.6955440702979606,0.003757700287128122,-0.14415777769967617,-0.042687500605042866
3.25,-3.059519770885003,1.6026373763317527,0.28974644477016087,0.003406861776766151,-0.14351235088424524,-0.0413249344372962
3.5,-3.9867801261662352,1.671212514407239,0.6578302449592619,0.002769908191468823,-0.1303683092181334,-0.041467061610939174
3.75,-3.0058331504609948,1.6410693635242635,0.4659072882563496,0.0027699081914689064,-0.13036830921813394,-0.04146706161093877
4.0,-2.1986470103402755,1.5944695825095683,1.0543620406429681,0.002542879036742109,-0.11910828258089091,-0.041345475966341666
4.25,-2.1632735702458454,1.67576616281958,2.0504240797578936,0.0012272064632671944,-0.07825551684557236,-0.041243831231195946
4.5,-1.1671835089234308,1.634528123052462,2.1285522680824296,0.0012272064632670252,-0.07825551684557451,-0.041243831231196036
4.75,-1.4177794386861224,1.5376844913157437,3.091787956259739,0.000983457699390251,-0.06079935750088269,-0.038329145298719364
5.0,-1.6042378064634446,1.4494477240141999,4.070280444724515,0.001377527224758575,-0.024638959579311767,-0.02970934428627844
5.25,-2.603493037312924,1.4791666513135486,4.045668070191985,0.0013775272247583958,-0.024638959579309554,-0.02970934428627797
5.5,-2.651110750117641,1.282180847320015,5.024917347165049,0.008862483820016287,-0.002841320553151415,-0.012716889455563657
5.75,-1.6598175406379916,1.4023575020801897,5.078725752551104,-0.007946360627737436,0.0918366105631782,0.005204131811114604
6.0,-1.2405526304134895,1.748043248823434,5.9182007668028715,-0.014067608941807686,0.1173668799429645,-0.005296161866243165
6.25,-2.210632664410183,1.5104671827373513,5.868177367637727,0.03511034941812323,-0.2152714108612756,0.006013700917824702
6.5,-2.5176179660569282,1.385848330213701,6.81169746078283,0.04636804976983901,-0.3189867674874187,-0.011143584877943265
6.75,-2.924169725742507,1.3375436257004198,7.724047351021462,0.046658402415952926,-0.42739754217151316,-0.022445923942806714
7.0,-3.535756592424419,1.2237594734664636,8.506999885472052,0.042993942455037244,-0.5489553398216925,-0.033458266138114784
7.25,-3.03645224940363,1.6503311955298041,7.752856836060009,0.048215630337107226,-0.6076196262267151,-0.05885378793983619
7.5,-3.4502732409762347,1.657258416720067,8.66318875384629,0.02865574055858683,-0.6804903726290339,-0.22563174446886408
7.75,-3.3295726356331694,2.5396613477552528,9.117937509941708,-0.10723461033255281,-0.8002244361719434,-0.1410498949884018
8.0,-2.6416282905067225,2.4544384123337646,9.83867992529319,-0.10723461033255256,-0.8002244361719429,-0.14104989498840168
8.25,-2.1391336945139567,1.606081776255709,10.005383851522877,0.19389728109113563,-0.44159000961084827,-0.2885787508762636
8.5,-1.2746491876910242,1.290760949178354,10.396841784734562,0.19389728109113563,-0.4415900096108479,-0.28857875087626367
8.75,-1.3013556637457724,0.8932471605743495,11.314049259631288,0.2089191577738174,-0.50333218442033,-0.28887465073257723
9.0,-0.46448013419506995,0.5714117929108325,11.75683740780163,0.20891915777381925,-0.5033321844203352,-0.2888746507325773
9.25,0.37239539535564636,0.24957642524733165,12.199625555971958,0.20891915777381914,-0.5033321844203351,-0.2888746507325775
9.5,-0.2609002023131194,0.2107894532955315,12.97256297697069,0.22773281476764462,-0.6253346551600618,-0.2753852526019102
9.75,-1.133870201659851,0.3068532115035582,12.494342175876135,0.2905082847449122,-0.8688433199243453,-0.28021896169021016
10.0,-2.0045960573842274,0.09686242671992973,12.93902223443398,0.2966359534281318,-0.8836487269408576,-0.27487383764586204
10.25,-2.780069788078636,-0.2392639188573349,13.473493536574487,0.3087799227050446,-0.906360267538401,-0.27754729684877755
